id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,ano_arquivo,data,hora,ano,mes,dia_semana_nome,gravidade
260162.0,2020-01-01,2.0,14:45:00,RJ,493,"2,1",ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.75950214,-42.93544822,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-01-01,14,2020.0,1.0,Quarta,1.0
260941.0,2020-01-05,4.0,05:30:00,RJ,101,297,ITABORAI,INGESTÃO DE ÁLCOOL,COLISÃO FRONTAL,SEM VÍTIMAS,AMANHECER,Crescente,NUBLADO,DUPLA,Curva,Sim,1,0,0,0,1,0,0,1,-22.76942037,-42.91873581,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-05-01,5,2020.0,5.0,Sexta,0.0
260951.0,2020-01-05,4.0,07:45:00,RJ,101,266,RIO BONITO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,SOL,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.70861445,-42.65178735,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-05-01,7,2020.0,5.0,Sexta,1.0
261266.0,2020-01-06,0.0,22:22:00,RJ,101,314,SAO GONCALO,DEFEITO MECÂNICO NO VEÍCULO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,0,1,0,0,1,1,-22.81648739,-43.07728467,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-06-01,22,2020.0,6.0,Segunda,1.0
261328.0,2020-01-07,2.0,10:00:00,RJ,101,"268,2",RIO BONITO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,10,0,2,0,8,0,2,3,-22.74201972,-42.62523249,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-07-01,10,2020.0,7.0,Quarta,1.0
261562.0,2020-01-08,5.0,18:40:00,RJ,101,"310,1",SAO GONCALO,PISTA ESCORREGADIA,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,GAROA/CHUVISCO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.797513,-43.045152,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-08-01,18,2020.0,8.0,Sábado,1.0
261648.0,2020-01-09,1.0,07:00:00,RJ,101,319,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,5,0,1,0,4,0,1,4,-22.85411774,-43.1018014,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-09-01,7,2020.0,9.0,Terça,1.0
261810.0,2020-01-10,3.0,00:07:00,RJ,101,311,SAO GONCALO,FALTA DE ATENÇÃO DO PEDESTRE,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FATAIS,PLENA NOITE,Crescente,CÉU CLARO,DUPLA,Reta,Sim,2,1,0,0,1,0,0,2,-22.80062246,-43.05318779,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-10-01,0,2020.0,10.0,Quinta,2.0
261868.0,2020-01-10,3.0,08:00:00,RJ,101,"307,6",SAO GONCALO,AVARIAS E/OU DESGASTE EXCESSIVO NO PNEU,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,2,0,0,0,2,1,-22.79115777,-43.01514205,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-10-01,8,2020.0,10.0,Quinta,1.0
261894.0,2020-01-10,3.0,13:11:00,RJ,101,323,NITEROI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,DUPLA,Reta,Não,3,0,0,1,2,0,1,3,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-10-01,13,2020.0,10.0,Quinta,1.0
261973.0,2020-01-10,3.0,18:50:00,RJ,101,314,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.81648739,-43.07728467,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-10-01,18,2020.0,10.0,Quinta,1.0
262142.0,2020-01-11,6.0,14:00:00,RJ,101,309,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,0,1,1,0,1,2,-22.79498873,-43.03446105,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-11-01,14,2020.0,11.0,Domingo,1.0
262283.0,2020-01-12,1.0,05:59:00,RJ,101,304,SAO GONCALO,CONDUTOR DORMINDO,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,AMANHECER,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.78491869,-42.98627706,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-12-01,5,2020.0,12.0,Terça,1.0
262363.0,2020-01-12,1.0,16:40:00,RJ,101,"293,4",ITABORAI,AGRESSÃO EXTERNA,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CÉU CLARO,DUPLA,Interseção de Vias,Sim,1,0,1,0,0,0,1,1,-22.756203,-42.88724,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-12-01,16,2020.0,12.0,Terça,1.0
262559.0,2020-01-13,,10:10:00,RJ,101,321,NITEROI,PISTA ESCORREGADIA,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,2,0,2,0,0,0,2,1,-22.86981096,-43.11046465,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,10,,,,1.0
263095.0,2020-01-16,,07:40:00,RJ,101,"323,9",NITEROI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,0,0,3,0,0,3,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,7,,,,0.0
263144.0,2020-01-16,,13:20:00,RJ,101,298,SAO GONCALO,FALTA DE ATENÇÃO DO PEDESTRE,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,0,1,1,1,1,2,-22.7714,-42.92896,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,13,,,,1.0
263489.0,2020-01-18,,01:50:00,RJ,101,309,SAO GONCALO,CONDUTOR DORMINDO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.79498873,-43.03446105,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,1,,,,1.0
263592.0,2020-01-18,,13:00:00,RJ,101,298,SAO GONCALO,DEFEITO NA VIA,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Não,2,0,2,0,0,0,2,1,-22.7714,-42.92896,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,13,,,,1.0
263930.0,2020-01-19,,22:40:00,RJ,101,316,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,0,1,0,0,1,1,-22.82835879,-43.09208739,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,22,,,,1.0
264117.0,2020-01-20,,21:00:00,RJ,101,314,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,ENGAVETAMENTO,SEM VÍTIMAS,PLENA NOITE,Crescente,NUBLADO,DUPLA,Reta,Sim,3,0,0,0,3,0,0,3,-22.81758,-43.078953,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,21,,,,0.0
264218.0,2020-01-21,,09:20:00,RJ,101,323,NITEROI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,9,,,,1.0
264299.0,2020-01-21,,17:00:00,RJ,101,302,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,3,0,1,0,1,1,1,2,-22.78069318,-42.96706396,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,17,,,,1.0
264313.0,2020-01-21,,16:11:00,RJ,101,309,SAO GONCALO,AGRESSÃO EXTERNA,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,SIMPLES,Declive,Não,1,0,1,0,0,0,1,1,-22.79498873,-43.03446105,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,16,,,,1.0
264320.0,2020-01-21,,18:21:00,RJ,101,319,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,NUBLADO,DUPLA,Reta,Não,3,0,1,0,2,0,1,2,-22.85411774,-43.1018014,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,18,,,,1.0
264812.0,2020-01-24,,13:05:00,RJ,101,"314,2",SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.81839508,-43.07952762,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,13,,,,1.0
264926.0,2020-01-25,,02:00:00,RJ,101,265,RIO BONITO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,GAROA/CHUVISCO,DUPLA,Curva,Sim,2,0,2,0,0,0,2,1,-22.71359987,-42.64391188,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,2,,,,1.0
265048.0,2020-01-25,,15:40:00,RJ,101,279,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,1,0,1,0,1,1,-22.7383655,-42.76745405,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,15,,,,1.0
265159.0,2020-01-26,,01:49:00,RJ,101,303,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.7828205,-42.9766681,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,1,,,,1.0
265173.0,2020-01-26,,06:20:00,RJ,493,"5,8",ITABORAI,DEFEITO NA VIA,CAPOTAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,SIMPLES,Em Obras,Sim,2,0,1,0,0,1,1,1,-22.73998606,-42.95374823,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,6,,,,1.0
265180.0,2020-01-10,3.0,17:10:00,RJ,101,309,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,DUPLA,Reta,Sim,2,0,0,1,1,0,1,2,-22.79498873,-43.03446105,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-10-01,17,2020.0,10.0,Quinta,1.0
265479.0,2020-01-27,,11:00:00,RJ,101,292,ITABORAI,DEFEITO MECÂNICO NO VEÍCULO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.76038215,-42.87856408,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,11,,,,1.0
265505.0,2020-01-27,,13:10:00,RJ,101,307,SAO GONCALO,MAL SÚBITO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.79115777,-43.01514205,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,13,,,,1.0
265623.0,2020-01-28,,09:00:00,RJ,101,322,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.878923,-43.110676,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,9,,,,1.0
265681.0,2020-01-28,,15:20:00,RJ,493,"4,6",ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,2,0,1,0,2,2,-22.742774,-42.953007,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,15,,,,1.0
265745.0,2020-01-28,,18:15:00,RJ,101,322,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,MÚLTIPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.878923,-43.110676,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,18,,,,1.0
265786.0,2020-01-29,,08:20:00,RJ,101,307,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,0,0,1,0,0,1,-22.79115777,-43.01514205,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,8,,,,0.0
265999.0,2020-01-30,,11:50:00,RJ,493,1,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRANSVERSAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,SIMPLES,Reta,Sim,4,0,3,0,0,1,3,2,-22.76398788,-42.92731895,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,11,,,,1.0
266149.0,2020-01-31,,08:40:00,RJ,101,298,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,1,0,2,0,1,2,-22.7714,-42.92896,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,8,,,,1.0
266191.0,2020-01-31,,15:20:00,RJ,101,327,NITEROI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.87117393,-43.15595099,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,15,,,,1.0
266532.0,2020-02-02,6.0,01:42:00,RJ,101,"307,5",SAO GONCALO,CONDUTOR DORMINDO,COLISÃO COM OBJETO ESTÁTICO,SEM VÍTIMAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Sim,1,0,0,0,1,0,0,1,-22.79115777,-43.01514205,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-02-02,1,2020.0,2.0,Domingo,0.0
266558.0,2020-02-02,6.0,05:10:00,RJ,101,271,RIO BONITO,INGESTÃO DE SUBSTÂNCIAS PSICOATIVAS,SAÍDA DE LEITO CARROÇÁVEL,SEM VÍTIMAS,AMANHECER,Decrescente,CÉU CLARO,DUPLA,Reta,Não,1,0,0,0,1,0,0,1,-22.72443147,-42.69368143,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-02-02,5,2020.0,2.0,Domingo,0.0
266602.0,2020-02-02,6.0,09:30:00,RJ,101,297,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.76942037,-42.91873581,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-02-02,9,2020.0,2.0,Domingo,1.0
266770.0,2020-02-03,0.0,00:00:00,RJ,101,267,RIO BONITO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CHUVA,DUPLA,Reta,Sim,4,0,3,0,1,0,3,1,-22.70728329,-42.66059086,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-03-02,0,2020.0,3.0,Segunda,1.0
266779.0,2020-02-03,0.0,00:50:00,RJ,101,305,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.78702832,-42.99589293,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-03-02,0,2020.0,3.0,Segunda,1.0
266780.0,2020-02-03,0.0,01:15:00,RJ,101,257,RIO BONITO,FALTA DE ATENÇÃO À CONDUÇÃO,CAPOTAMENTO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Não,3,0,3,0,0,0,3,1,-22.69819894,-42.57804701,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-03-02,1,2020.0,3.0,Segunda,1.0
266904.0,2020-02-03,0.0,14:17:00,RJ,101,298,ITABORAI,RESTRIÇÃO DE VISIBILIDADE,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,DUPLA,Curva,Sim,2,0,1,0,1,0,1,2,-22.7714,-42.92896,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-03-02,14,2020.0,3.0,Segunda,1.0
267272.0,2020-02-05,5.0,10:20:00,RJ,101,292,ITABORAI,DEFEITO MECÂNICO NO VEÍCULO,COLISÃO FRONTAL,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Aclive,Sim,2,0,0,0,2,0,0,2,-22.76038215,-42.87856408,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-05-02,10,2020.0,5.0,Sábado,0.0
267309.0,2020-02-05,5.0,15:00:00,RJ,101,295,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.76365068,-42.90223623,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-05-02,15,2020.0,5.0,Sábado,1.0
267786.0,2020-02-07,3.0,13:45:00,RJ,101,317,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Decrescente,CHUVA,DUPLA,Reta,Sim,2,0,0,0,2,0,0,2,-22.83707798,-43.09492006,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-07-02,13,2020.0,7.0,Quinta,0.0
267797.0,2020-01-13,,04:00:00,RJ,493,"0,7",ITABORAI,PISTA ESCORREGADIA,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FATAIS,PLENA NOITE,Crescente,GAROA/CHUVISCO,SIMPLES,Em Obras,Sim,1,1,0,0,0,0,0,1,-22.77062,-42.92223,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,4,,,,2.0
267970.0,2020-02-08,6.0,08:40:00,RJ,101,294,ITABORAI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.7584434,-42.89502344,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-08-02,8,2020.0,8.0,Domingo,1.0
268206.0,2020-02-09,2.0,09:30:00,RJ,101,"322,6",NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,MÚLTIPLA,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,-22.878923,-43.110676,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-09-02,9,2020.0,9.0,Quarta,1.0
268236.0,2020-02-09,2.0,14:20:00,RJ,101,283,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Curva,Não,2,0,0,1,1,0,1,1,-22.73591014,-42.80592689,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-09-02,14,2020.0,9.0,Quarta,1.0
268336.0,2020-02-09,2.0,20:30:00,RJ,101,316,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,GAROA/CHUVISCO,DUPLA,Reta,Não,8,0,4,1,3,0,5,2,-22.82835879,-43.09208739,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-09-02,20,2020.0,9.0,Quarta,1.0
268373.0,2020-02-10,4.0,05:00:00,RJ,101,303,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,AMANHECER,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.7828205,-42.9766681,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-10-02,5,2020.0,10.0,Sexta,1.0
268423.0,2020-02-10,4.0,12:20:00,RJ,101,307,SAO GONCALO,DEFEITO MECÂNICO NO VEÍCULO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,DUPLA,Reta,Sim,3,0,2,0,1,0,2,2,-22.79115777,-43.01514205,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-10-02,12,2020.0,10.0,Sexta,1.0
268553.0,2020-02-10,4.0,22:50:00,RJ,101,327,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CHUVA,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.87117393,-43.15595099,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-10-02,22,2020.0,10.0,Sexta,1.0
268649.0,2020-02-11,0.0,17:20:00,RJ,101,319,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CHUVA,DUPLA,Reta,Sim,3,0,0,1,2,0,1,3,-22.85411774,-43.1018014,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,2020-11-02,17,2020.0,11.0,Segunda,1.0
268664.0,2020-02-11,0.0,18:00:00,RJ,493,1,ITABORAI,SINALIZAÇÃO DA VIA INSUFICIENTE OU INADEQUADA,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CHUVA,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.76398788,-42.92731895,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-11-02,18,2020.0,11.0,Segunda,1.0
268821.0,2020-02-12,2.0,14:20:00,RJ,101,281,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,CAPOTAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CHUVA,DUPLA,Reta,Sim,2,0,2,0,0,0,2,1,-22.73786208,-42.78692501,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-12-02,14,2020.0,12.0,Quarta,1.0
268959.0,2020-02-13,,10:20:00,RJ,101,"318,1",SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.84562994,-43.09841211,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,10,,,,1.0
269204.0,2020-02-14,,17:40:00,RJ,101,322,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRANSVERSAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.878923,-43.110676,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,17,,,,1.0
269936.0,2020-02-17,,17:40:00,RJ,101,"313,2",SAO GONCALO,CONDUTOR DORMINDO,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CÉU CLARO,MÚLTIPLA,Reta,Não,3,0,3,0,0,0,3,2,-22.81049093,-43.06983304,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2020,,17,,,,1.0
